Intressi,MS
Intrig,W
Intrigant,M
intrigant,ADJ
Intrigantin,W
intrigéieren,"VRB, HV hunn"
introvertéiert,ADJ
intubéieren,"VRB, HV hunn"
Intuitioun,W
intuitiv,ADJ
invalid,ADJ
Invaliderent,W
Invaliditéit,W
Invasioun,W
Inventaire,M
Inventar,M
Inversioun,W
Invest,M
investéieren,"VRB, HV hunn"
Investissement,MS
Investitioun,W
Investitiounsfong,M
Investitiounskäschten,SUBST
Investitiounsprogramm,M
Invitatioun,W
Invité,M
Invitée,W
invitéieren,"VRB, HV hunn"
invoquéieren,"VRB, HV hunn"
invoquéieren,"VRB, HV hunn"
inzenéieren,"VRB, HV hunn"
Inzenéierung,W
Inzucht,W
Ion,M
Ir,M
Irak,M
Iraker,M
Irakerin,W
irakesch,ADJ
Iran,M
Iraner,M
Iranerin,W
iranesch,ADJ
ieren,"VRB, HV hunn"
iresch,ADJ
ierféieren,"VRB, HV hunn"
iergoen,"VRB, HV sinn"
Iridium,M
Irin,W
Irland,S
ierleeden,"VRB, HV hunn"
IRM,M
ironesch,ADJ
Ironie,W
irreal,ADJ
irreprochabel,ADJ
irresponsabel,ADJ
irreversibel,ADJ
Irritatioun,W
irritéieren,"VRB, HV hunn"
Ischpelt,S
Ischpelt,S
Islam,M
islamesch,ADJ
Island,S
Islänner,M
Islännerin,W
islännesch,ADJ
Isolatioun,W
Isoléierband,S
isoléieren,"VRB, HV hunn"
Isotop,MS
israeelesch,ADJ
Israeeli,M
Israeelin,W
Israel,S
Italieener,M
Italieenerin,W
italieenesch,ADJ
Italien,S
Ivorer,M
Ivorerin,W
ivoresch,ADJ
Iwwel,S
iwwel,ADJ
Iwwelzegkeet,W
iwwer,PREP
iwwer,PREP
iwwer,ADV
iwwerall,ADV
iwwerallhin,ADV
iwwerbaken,"VRB, HV hunn"
iwwerbeliichten,"VRB, HV hunn"
Iwwerbeliichtung,W
iwwerbewäerten,"VRB, HV hunn"
Iwwerbewäertung,W
iwwerbidden,"VRB, HV hunn"
Iwwerbléck,M
iwwerblécken,"VRB, HV hunn"
iwwerbrécken,"VRB, HV hunn"
Iwwerdaach,M
iwwerdaueren,"VRB, HV hunn"
iwwerdecken,"VRB, HV hunn"
iwwerdeem,CONJ
iwwerdeem,ADV
iwwerdeems,ADV
iwwerdeems,CONJ
iwwerdeiert,ADJ
iwwerdenken,"VRB, HV hunn"
iwwerdimensional,ADJ
iwwerdimensionéiert,ADJ
Iwwerdosis,W
iwwerdreiwen,"VRB, HV hunn"
iwwerdriwwen,ADJ
iwwerdroen,"VRB, HV hunn"
iwwerdroen,ADJ
Iwwerdroung,W
iwwerdubberen,"VRB, HV hunn"
iwwereg,ADV
iwweregens,ADV
iwwerem,PREP-plus-ART
iwwerenaner,ADV
iwwereneen,ADV
iwwereneen,ADV
iwwereneestëmmen,"VRB, HV hunn"
Iwwerfaart,W
iwwerfalen,"VRB, HV hunn"
Iwwerfall,M
iwwerfälleg,ADJ
iwwerféieren,"VRB, HV hunn"
Iwwerféierung,W
iwwerfëllt,ADJ
iwwerfidderen,"VRB, HV hunn"
iwwerflächlech,ADJ
iwwerfléien,"VRB, HV hunn"
iwwerflësseg,ADJ
Iwwerfloss,M
iwwerfrot,ADJ
iwwerfuerderen,"VRB, HV hunn"
Iwwerfuerderung,W
iwwerfueren,"VRB, HV hunn"
Iwwerfunktioun,W
Iwwergang,M
Iwwergangsmetall,M
Iwwergangszäit,W
Iwwergank,M
Iwwergankszäit,W
iwwergéissen,"VRB, HV hunn"
Iwwergewiicht,S
iwwergewiichteg,ADJ
iwwerginn,"VRB, HV hunn"
iwwerglécklech,ADJ
iwwergoen,"VRB, HV sinn"
iwwergoen,"VRB, HV hunn"
iwwergräifen,"VRB, HV hunn"
iwwerhaapt,ADV
Iwwerhand,W
iwwerhand,ADV
Iwwerhang,M
Iwwerhank,M
iwwerhänken,"VRB, HV hunn"
iwwerheefen,"VRB, HV hunn"
iwwerhéieren,"VRB, HV hunn"
iwwerhëtzen,"VRB, HV hunn"
iwwerhieflech,ADJ
Iwwerhieflechkeet,W
iwwerholl,ADJ
iwwerhuelen,"VRB, HV hunn"
Iwwerhuelmanöver,S
Iwwerhuelverbuet,S
iwwerkliewen,"VRB, HV hunn"
iwwerkommen,"VRB, HV sinn"
iwwerkucken,"VRB, HV hunn"
iwwerlaaschten,"VRB, HV hunn"
Iwwerlaaschtung,W
iwwerlafen,"VRB, HV sinn"
iwwerlafen,"VRB, HV hunn"
iwwerleeden,"VRB, HV hunn"
Iwwerleedung,W
iwwerleeën,"VRB, HV hunn"
iwwerleeën,ADJ
Iwwerleeënheet,W
Iwwerleeës,S
Iwwerleeung,W
iwwerliesen,"VRB, HV hunn"
iwwerliewen,"VRB, HV hunn"
iwwerliwweren,"VRB, HV hunn"
Iwwerliwwerung,W
iwwerloossen,"VRB, HV hunn"
iwwerluecht,ADJ
iwwerlueden,"VRB, HV hunn"
Iwwermacht,W
iwwermächteg,ADJ
iwwerméisseg,ADJ
iwwermëttelen,"VRB, HV hunn"
iwwermidd,ADJ
Iwwermiddung,W
Iwwermuecht,W
iwwermuer,ADV
Iwwermutt,M
iwwernächst,ADJ
iwwernatierlech,ADJ
iwwernuechten,"VRB, HV hunn"
iwwerpechen,"VRB, HV hunn"
iwwerpréiwen,"VRB, HV hunn"
Iwwerproduktioun,W
iwwerraschen,"VRB, HV hunn"
iwwerraschend,ADJ
Iwwerraschung,W
Iwwerraschungsparty,W
iwwerreagéieren,"VRB, HV hunn"
iwwerreechen,"VRB, HV hunn"
Iwwerreechung,W
iwwerregional,ADJ
iwwerrennen,"VRB, HV hunn"
Iwwerreschter,M
iwwerrieden,"VRB, HV hunn"
iwwerrompelen,"VRB, HV hunn"
iwwerronnen,"VRB, HV hunn"
iwwerschaffen,"VRB, HV hunn"
iwwerschaimen,"VRB, HV sinn"
Iwwerschallgeschwindegkeet,W
iwwerschätzen,"VRB, HV hunn"
iwwerschëdden,"VRB, HV hunn"
iwwerschësseg,ADJ
Iwwerschlag,M
iwwerschloen,"VRB, HV hunn"
iwwerschnapen,"VRB, HV sinn"
iwwerschnappen,"VRB, HV sinn"
iwwerschneiden,"VRB, HV hunn"
Iwwerschoss,M
Iwwerschrëft,W
iwwerschreiden,"VRB, HV hunn"
iwwerschreiwen,"VRB, HV hunn"
iwwerschwemmen,"VRB, HV hunn"
Iwwerschwemmung,W
iwwersetzen,"VRB, HV hunn"
Iwwersetzer,M
Iwwersetzerin,W
Iwwersetzung,W
iwwersichtlech,ADJ
Iwwersiicht,W
iwwersiichtlech,ADJ
iwwersinn,"VRB, HV hunn"
Iwwersiren,S
Iwwersiren,S
iwwerspaant,ADJ
iwwerspanen,"VRB, HV hunn"
iwwerspillen,"VRB, HV hunn"
iwwersprangen,"VRB, HV hunn"
iwwersprangen,"VRB, HV sinn"
iwwersteeën,"VRB, HV hunn"
iwwerstëmmen,"VRB, HV hunn"
iwwerstierzen,"VRB, HV hunn"
iwwerstoen,"VRB, HV hunn"
iwwerstoen,"VRB, HV hunn"
Iwwerstonn,W
iwwerstrapazéieren,"VRB, HV hunn"
iwwerstreiden,"VRB, HV hunn"
iwwert,PREP
iwwertéinen,"VRB, HV hunn"
iwwertenaner,ADV
iwwerteneen,ADV
iwwerteneen,ADV
iwwerteneestëmmen,"VRB, HV hunn"
iwwertreffen,"VRB, HV hunn"
iwwertrieden,"VRB, HV sinn"
iwwertrompen,"VRB, HV hunn"
Iwwerustrengung,W
iwwerwaachen,"VRB, HV hunn"
Iwwerwaachung,W
iwwerwältegen,"VRB, HV hunn"
iwwerwannen,"VRB, HV hunn"
Iwwerwannung,W
iwwerwanteren,"VRB, HV hunn"
iwwerweien,"VRB, HV hunn"
iwwerweisen,"VRB, HV hunn"
Iwwerweisung,W
iwwerwerfen,"VRB, HV hunn"
iwwerzeegen,"VRB, HV hunn"
iwwerzeegend,ADJ
iwwerzeegt,ADJ
Iwwerzeegung,W
iwwerzeideg,ADJ
iwwerzéien,"VRB, HV hunn"
Iwwerzuch,M
iwwreg,ADV
iwwregens,ADV
Izeg,S
Izeg,S
Izeger Stee,S
Izeger Stee,S
Jaanshaff,S
Jaanshaff,S
Jabel,M
jabelen,"VRB, HV sinn"
Jackert,M
Jackett,W
järlech,ADJ
Jäger,S
Jäger,S
Jäiz,S
Jäiz,S
Jäizadler,M
jäizeg,ADJ
jäizen,"VRB, HV hunn"
Jalonen,M
jalous,ADJ
Jalousie,W
Jalousie,W
Jamaika,S
Jamaikaner,M
Jamaikanerin,W
jamaikanesch,ADJ
jämmerlech,ADJ
Jangeli,M
Jangharishaff,S
Jangharishaff,S
Jänni a Männi,INDEF
Januar,M
Japan,S
Japaner,M
Japanerin,W
japanesch,ADJ
japsen,"VRB, HV"
Jargon,M
Jarnéier,W
Jarret,M
Jarretelle,W
Jartell,W
jatscheleg,ADJ
jatschelen,"VRB, HV hunn"
Jatt,W
jaus,ADJ
jauseg,ADJ
jauwen,"VRB, HV sinn"
Jazz,M
Jazzband,W
Jazzmusek,W
Jazzpianist,M
Jazzpianistin,W
Jeans,W
Jeansbox,W
Jeanshiem,S
Jeansjackett,W
Jeansjupe,W
jee,ADV
Jeeër,M
Jeeërhaischen,S
Jeeërhaischen,S
Jeeërin,W
Jeeërlatäin,S
jeehier,ADV
jeemools,ADV
Jeep,MW
jeeweileg,ADJ
jeeweils,ADV
Jëfferchen,W
jéimeren,"VRB, HV hunn"
Jelli,M
Jelliskapp,M
Jemen,M
Jemenitt,M
jemenittesch,ADJ
Jemenittin,W
Jéngelchen,M
jéngeren,"VRB, HV hunn"
Jénkenhaff,S
Jénkenhaff,S
Jëses,INTERJ
Jeton,M
jett,PRON
jëtzeg,ADJ
Jick,W
jicken,"VRB, HV hunn"
jiddefalls,ADV
jidder,PRON
jiddereen,PRON
jiddereent,PRON
jiddereng,PRON
jidderengem,PRON
jidderenger,PRON
jidderzäit,ADV
jiddesch,ADJ
jiddwer,PRON
jiddwereen,PRON
jiddwereent,PRON
jiddwereng,PRON
jiddwerengem,PRON
jiddwerenger,PRON
jiddwerfalls,ADV
jiipsen,"VRB, HV hunn"
Jippelchen,S
Jitz,M
jitzen,"VRB, HV sinn"
jitzen,"VRB, HV hunn"
jo,ADV
Jo,M
Job,M
Jockey,M
Jod,M
Jodeck,M
jodelen,"VRB, HV hunn"
joen,"VRB, HV hunn"
Joer,S
Joerdausend,S
Joergang,M
Joergank,M
Joerhonnert,S
Joerhonnertfeier,W
Joerzéngt,S
Joffer,W
joggen,"VRB, HV sinn"
Jogger,M
Joggerin,W
Jogging,M
Joint,M
Joint,M
Joker,M
Jokesbierg,S
Jokesbierg,S
Jomer,M
Jong,M
jong,ADJ
Jongevestiaire,M
Jongevestiär,M
Jongfra,W
Jongfra,W
Jonggesell,M
Jonggesellin,W
jongléieren,"VRB, HV hunn"
Jonglënster,S
Jonglënster,S
Jongleur,M
Jongleurin,W
Jongt,S
jonk,ADJ
jordanesch,ADJ
Jordanien,S
Jordanier,M
Jordanierin,W
jorelaang,ADJ
Joresdag,M
Joresrank,M
Joresréckbléck,M
Joreszäit,W
Joreszuel,W
Jostëmm,W
Journal,M
Journalismus,M
Journalist,M
journalistesch,ADJ
Journalistin,W
Journée,W
jovial,ADJ
Jovialitéit,W
Jowuert,S
Jubilar,M
Jubilarin,W
Jubiläum,MS
jubiléieren,"VRB, HV hunn"
Juck,M
Juckefeld,S
Juckefeld,S
Judaismus,M
Judd,M
Judd,M
Juddefeindlechkeet,W
Juddenhaass,M
jüddesch,ADJ
Jüddin,W
Judo,M
Juegd,W
Juegdgewier,S
Juegdhaischen,S
Juegdhär,M
Juegdhärin,W
Juegdhond,M
Juegdpermis,M
Juegdsaison,W
Juegdschäin,M
Juegdschlass,S
Juegdschlass,S
Juegdschlass,S
Juegdschlass,S
Juegdzeen,W
jugéieren,"VRB, HV hunn"
Jugement,S
Jugend,W
Jugendaarbecht,W
Jugendhaus,S
Jugendherberg,W
jugendlech,ADJ
Jugendriichter,M
Jugendriichterin,W
Jugendstil,M
Jugendstil,M
Jughurt,M
Jugurt,M
Juli,M
Jumelage,M
jumeléieren,"VRB, HV hunn"
jumeléiert,ADJ
Jummdeckel,M
jummen,"VRB, HV hunn"
Jünger,M
Jünger,M
Juni,M
Junior,M
Junkie,M
Jupe,W
Jupiter,M
Jupon,M
juppelen,"VRB, HV hunn"
Jurist,M
juristesch,ADJ
Juristin,W
Jury,MW
Jus,M
just,ADJ
just,ADV
justifiéieren,"VRB, HV hunn"
Justifikatioun,W
justifizéieren,"VRB, HV hunn"
Justiz,W
Justizminister,M
Justizministère,M
Justizministerin,W
Justizministesch,W
Jux,M
Kaalber,S
Kaalber,S
Kaalber Millen,S
Kaalber Millen,S
Kaalmes,S
Kaalmes,S
Kaalmesser Millen,S
Kaalmesser Millen,S
kaalwen,"VRB, HV hunn"
Kaalwerei,W
Kaalwerzegkeet,W
Kaarp,MW
Kaart,W
Kaartespill,S
Kaaspelt,S
Kaaspelt,S
Kabaischen,W
Kabarettist,M
kabarettistesch,ADJ
Kabarettistin,W
Kabel,M
Kabes,M
Kabinn,W
kabott,ADJ
kabott,ADJ
kabottfueren,"VRB, HV sinn"
kabottgoen,"VRB, HV sinn"
kabottkréien,"VRB, HV hunn"
kabottlaachen,"VRB, HV hunn"
kabottmaachen,"VRB, HV hunn"
Kach,M
Kachbichelchen,S
Kachbuch,S
Kachdëppen,S
Kacheluewen,M
Kächen,W
kachen,"VRB, HV hunn"
kachen,ADJ
Kachkéis,M
Kachmaschinn,W
Kachplack,W
Kachrezept,S
Kachsalzléisung,W
Kacka,M
kacken,"VRB, HV hunn"
Kackerterhaff,S
Kackerterhaff,S
Kadaster,M
Kadasterplang,M
Kadaver,M
Kaddo,M
Kader,M
Kadett,M
Kadmium,M
Käerch,S
Käerch,S
Kärchen,W
Käerz,W
Käerzestänner,M
Kaf,M
Käfeg,M
kafen,"VRB, HV hunn"
Kaff,M
Käffer,M
Kaffi,M
Kaffisboun,W
Kaffisdësch,M
Kaffishaff,S
Kaffishaff,S
Kaffiskichelchen,M
Kaffisläffel,M
Kaffismaschinn,W
Kaffismillen,W
Kaffispaus,W
Kaffisstuff,W
Kaffisstuff,W
Kaffistut,W
Kafkraaft,W
Kafvertrag,M
Kagull,W
käichen,"VRB, HV hunn"
Käil,M
Kailchen,W
Käilrimm,M
Käizchen,M
Kajak,M
Kakao,M
Kaktus,M
kal,ADJ
Käl,S
Käl,S
Kalamar,M
Kalanderléierchen,W
Kalbass,W
kalbliddeg,ADJ
Kalchesbréck,S
Kalchesbréck,S
Kalenner,M
Kalennerblat,S
Kalennerblietchen,S
kalenneren,"VRB, HV hunn"
Kalennerjoer,S
Kaliber,M
Kalium,M
Kalkesbaach,S
Kalkesbaach,S
Kalkulatioun,W
Kallef,S
Kalleffleesch,S
Kallefsbrëschtchen,W
Kallefsbrot,M
Kallefsliewer,W
Kallefsmignon,M
Kallefsschnitzel,M
Kallefszong,W
Kallefzegkeet,W
Kallek,M
kalleken,"VRB, HV hunn"
Källwin,W
kalmaachen,"VRB, HV hunn"
Kalorie,W
Kalorie,W
Kaloriëbomm,W
Kalscheier,S
Kalscheier,S
Kalzium,M
Kalzong,M
Kamäin,M
Kambodja,M
Kambodjaner,M
Kambodjanerin,W
kambodjanesch,ADJ
Kaméidi,M
Kaméidismécher,M
Kaméil,S
Kaméilsmëllech,W
Kamell,W
Kamelott,MW
Kamera,W
Kamerafra,W
Kameramann,M
Kamerun,M
Kameruner,M
Kamerunerin,W
kamerunesch,ADJ
kamëss,ADJ
Kamillentéi,M
Kämmchen,M
kämmen,"VRB, HV hunn"
Kammerchouer,M
Kammermusek,W
Kammoud,W
kamoud,ADJ
Kamoudheet,W
Kamouditéit,W
Kamp,M
Kampf,M
Kampf,M
kämpfen,"VRB, HV hunn"
Kampfleefer,M
Kampfsport,M
Kan,W
Kanada,S
Kanadagäns,W
kanadesch,ADJ
Kanadesche Biber,M
Kanadier,M
Kanadierin,W
Kanal,M
Kanaldeckel,M
Kanalisatioun,W
kanaliséieren,"VRB, HV hunn"
Kanaliséierung,W
Kanälli,M
Kanapee,M
Kanarievillchen,M
Kand,S
Kanddaf,MW
Kandheet,W
Kandidat,M
Kandidatin,W
Kandidatur,W
kandidéieren,"VRB, HV hunn"
Kandiszocker,M
Kanech,S
Kanech,S
Kanéil,M
Kanéngchen,W
Kanéngerchersstall,M
Känguru,MS
Kanister,M
Kännchen,W
Kanneraarbecht,W
Kannerbuch,S
Kannerchouer,M
Kannerdokter,M
Kannerdoktesch,W
kannereg,ADJ
Kannerei,W
Kannererzéiung,W
Kannergebuertsdag,M
Kannergeld,S
Kannerheem,S
Kannerklinick,W
Kannerklinik,W
Kannerkrankheet,W
Kannerkutsch,W
Kannerlämung,W
kannerliicht,ADJ
Kannermeedchen,S
Kannerprogramm,M
Kannerschong,M
Kannersëtz,M
Kannerspill,S
Kannersprooch,W
Kannerstatioun,W
Kannerstillchen,M
Kannerzäit,W
Kannerzëmmer,S
kannreg,ADJ
Kanon,M
Kanoun,W
Kant,W
kanteg,ADJ
Kantin,W
Kanton,M
Kanu,M
Kanzler,M
Kanzlerin,W
Kap,W
kapabel,ADJ
Kapassitéit,W
kapéieren,"VRB, HV hunn"
Kapell,W
Kapenaker,S
Kapenaker,S
kaperen,"VRB, HV hunn"
Kaperol,M
Kaperolin,W
Kapeseeër,M
Kapesëtzung,W
Kapesitzung,W
Kapëttchen,W
Kapital,S
kapital,ADJ
Kapitalerhéijung,W
Kapitalismus,M
Kapitalist,M
kapitalistesch,ADJ
Kapitalistin,W
Kapitän,M
Kapitel,S
Kapitulatioun,W
kapituléieren,"VRB, HV hunn"
Kaploun,M
kapott,ADJ
kapott,ADJ
kapottfueren,"VRB, HV sinn"
kapottgoen,"VRB, HV sinn"
kapottkréien,"VRB, HV hunn"
kapottlaachen,"VRB, HV hunn"
kapottmaachen,"VRB, HV hunn"
Kapp,M
Käppchen,M
käppen,"VRB, HV hunn"
kappen,"VRB, HV hunn"
Kapphaut,W
Kappkëssen,S
Kapprechnen,S
Kappsprong,M
Kappwéi,M
Kappzelleri,M
Kappzerbrieches,S
Kappzich,W
Kapsel,W
Kaputz,W
Kapverden,SUBST
Kapverdianer,M
Kapverdianerin,W
kapverdianesch,ADJ
Kapweiler,S
Kapweiler,S
Kär,M
Kar,W
Kar,S
Karaff,W
Karamell,M
karamelliséieren,"VRB, HV hunn"
Karat,M
Karate,M
Karawann,W
Karblimmchen,W
Karblumm,W
Karbrout,
Kardinol,M
Kardinol,M
Kardiolog,M
Kardiologie,W
Kardiologin,W
kardiovaskulär,ADJ
karéiert,ADJ
Kärel,M
Kärelchen,M
Karelshaff,S
Karelshaff,S
Karetta,W
Karfreideg,M
kärgesond,ADJ
Karies,W
Karikatur,W
Karikaturist,M
Karikaturistin,W
karitativ,ADJ
Karo,M
Karosserie,W
Karotin,M
Karriär,W
Karsamschdeg,M
Karschnatz,M
Kartei,W
Karteikaart,W
Karteikäertchen,W
Kartell,S
Kartong,M
Kartrong,M
Kartusch,W
Karussell,MS
Karwoch,W
Karzinom,M
Kasach,M
kasachesch,ADJ
Kasachin,W
Kasachstan,M
Kasär,W
Kascht,M
Käscht,W
Käschtebam,M
Käschteblat,S
Käschtegrond,M
Käschten,SUBST
kaschten,"VRB, HV hunn"
Käschtenzopp,W
Käschtepunkt,M
Kaschtgänger,M
Kaschthaus,S
Kasematt,W
Kask,M
Kasko,W
Kaskoversécherung,W
Kasperl,M
Kasperltheater,M
Kaspesch Séischmuebel,W
Kaspesch Séischmuewel,W
kasséieren,"VRB, HV hunn"
Kasseroll,W
Kassett,W
Kassetterekorder,M
Kassler,M
Kastagnett,W
kastréieren,"VRB, HV hunn"
Katakomb,W
Katalog,M
katalogéieren,"VRB, HV hunn"
katalogiséieren,"VRB, HV hunn"
Katalysater,M
Katalysator,M
Katapult,S
katapultéieren,"VRB, HV hunn"
Katar,M
Katarakt,M
Katarer,M
Katarerin,W
kataresch,ADJ
Katastroph,W
katastrophal,ADJ
Katastrophegebitt,S
Katastrophenaffer,S
Katastrophenasaz,M
Katastrophenhëllef,W
Katchëssem,M
Katecheet,M
Katecheetin,W
Katechet,M
Katechetin,W
kategoresch,ADJ
Kategorie,W
Kathedral,W
Katheeter,M
Katheter,M
Katholickin,W
Katholik,M
Katholizismus,M
kathoulesch,ADJ
Katrewang,S
Katrewang,S
Katrewang,S
Katrewang,S
Kättenuewen,S
Kättenuewen,S
Katz,MW
Kätzchen,W
katzen,"VRB, HV hunn"
katzereg,ADJ
katzreg,ADJ
Kaul,W
kaum,ADV
Kauneref,S
Kauneref,S
kausal,ADJ
Kausalitéit,W
kauscher,ADJ
Kautebaach,S
Kautebaach,S
Kautioun,W
Kautsch,W
Kauz,M
kauzeg,ADJ
Kauzekapp,M
Kavaléier,M
Kavalkad,W
Kaviar,M
Kaweechelchen,S
Kaz,W
Kazefudder,S
kazeg,ADJ
Kazekapp,M
Kazemusek,W
kazen,"VRB, HV hunn"
Kazena,S
Kazenallergie,W
Kazesprong,M
Kazespronk,M
këddeleg,ADJ
këddelen,"VRB, HV hunn"
Keefer,M
Keel,W
Keel,S
Keel,S
Keelebunn,W
Keeleclub,M
Keeleklatz,W
Keeler Baach,W
Keelespill,S
Keelespiller,M
Keelespillerin,W
Keelkapp,M
Keelkappkriibs,M
Keelt,W
keemol,ADV
keemools,ADV
keen,PRON
keent,PRON
Keeser,M
Keeserin,W
Keeserräich,S
Keeserschnëtt,M
Keespelt,S
Keespelt,S
Keess,W
Keessenticket,M
Keessenziedel,M
Keessjee,M
Kéiber,S
Kéiber,S
Kéideng,S
Kéideng,S
Kéidreck,M
Kéier,W
kéieren,"VRB, HV hunn"
Kéiermillen,S
Kéiermillen,S
Keim,M
keimen,"VRB, HV hunn"
keimen,"VRB, HV hunn"
Kéimicht,S
Kéimicht,S
Kéinzig,S
Kéinzig,S
Kéipchen,M
kéipweis,ADV
Kéis,M
Kéiseker,M
Kéisfuert,S
Kéisfuert,S
Kéisproduktioun,W
Kéistaart,W
Kéistall,M
Kéiszooss,W
Keiwelbaach,S
Keiwelbaach,S
Kellech,M
Kellech,M
Keller,M
Kellerdier,W
Kellerei,W
Kellerfënster,W
Kellerliicht,W
Kellerluck,W
Kellermeeschter,M
Kellertrap,W
Kelleschhaff,S
Kelleschhaff,S
Kelter,M
kelteren,"VRB, HV hunn"
këmmen,"VRB, HV hunn"
këmmeren,"VRB, HV hunn"
Kempchen,S
Kempchen,S
Kempemillen,S
Kempemillen,S
Këndchen,S
kéng,ADJ
Kéng,W
keng,PRON
kengem,PRON
kéngen,"VRB, HV hunn"
kengen,PRON
kenger,PRON
kenges,PRON
Kenia,MS
Kenianer,M
Kenianerin,W
kenianesch,ADJ
Kenki,M
Kënn,M
Kënnbak,M
kënneg,ADJ
kënnegen,"VRB, HV hunn"
Kënnegung,W
kenneléieren,"VRB, HV hunn"
kënnen,"VRB, HV hunn"
kennen,"VRB, HV hunn"
kënnen,"VRB, HV hunn"
Kenner,M
Kenntnes,W
Kenntnis,W
kënschtlech,ADJ
kënschtlech Beootmung,W
Kënschtler,M
kënschtleresch,ADJ
Kënschtlerin,W
Kënsecker Haff,S
Kënsecker Haff,S
Kënzeg,S
Kënzeg,S
Këppchen,W
Këppelchen,W
këppen,"VRB, HV hunn"
Këppenhaff,S
Këppenhaff,S
Keramik,W
Këscht,W
Këschtchen,W
këschteweis,ADV
Kessel,M
këssen,"VRB, HV hunn"
Këssen,S
Ketten,W
Kettereaktioun,W
Ketzerei,W
Keyboard,M
Kichebuedem,M
Kichefënster,W
Kichegeschier,S
Kichelchen,M
Kichelcherskëscht,W
Kichemesser,S
Kichen,W
Kichenapparat,M
Kichendësch,M
Kichendier,W
Kichenduch,S
Kichepabeier,M
Kicheschaf,M
Kichestull,M
Kick,M
kickelen,"VRB, HV hunn"
Kicker,M
Kickes,M
Kiddel,M
kidnappen,"VRB, HV hunn"
Kidnapper,M
Kidnapperin,W
Kidnapping,M
Kiebchen,M
Kiederchen,M
Kielech,M
Kielen,S
Kielen,S
Kiemen,S
Kiemen,S
Kiemerchen,S
Kiemerchen,S
Kierb,W
Kierbiischt,W
Kierch,W
Kierchbierg,S
Kierchbierg,S
Kierchechouer,M
Kierchefabréck,W
Kierchefabrick,W
Kierchefënster,W
Kierchefresk,W
Kierchejoer,S
Kierchelidd,S
Kierchemauer,W
Kierchemaus,W
Kierchemolerei,W
Kierchen,S
Kierchen,S
Kierchenauer,W
Kierchepad,M
Kierchermillen,S
Kierchermillen,S
Kiercherot,M
Kierchesprooch,W
Kierchesprooch,W
kierchlech,ADJ
Kierchtuerm,M
Kierel,W
kieren,"VRB, HV hunn"
Kierfchen,M
Kierfecht,M
Kiermes,W
Kiermesbud,W
Kiermesiessen,S
Kiermessonndeg,M
kierpen,"VRB, HV hunn"
Kierper,M
Kierper,M
Kierperbau,M
Kierperdeel,M
kierperlech,ADJ
kierzen,"VRB, HV hunn"
kierzlech,ADV
Kierzung,W
Kietscht,S
Kietscht,S
Kiewerlek,M
Kifer,M
Kiferchirurg,M
Kiferchirurgie,W
Kiferchirurgin,W
Kiferdeenung,W
Kiferorthopäd,M
Kiferorthopädie,W
Kiferorthopädin,W
Kiferorthoped,M
Kiferorthopedie,W
Kiferorthopedin,W
kiffen,"VRB, HV hunn"
Kiischt,W
Kiischtebam,M
Kiischtegebeess,S
Kiischteknäppchen,M
Kiischtentaart,W
kill,ADJ
killen,"VRB, HV hunn"
Killer,M
Killtäsch,W
Killtru,W
Killwaasser,S
Killwon,M
Kilo,M
Kilometer,M
kilometerlaang,ADJ
Kilometersteen,M
kilometerwäit,ADJ
Kilometerzäler,M
Kilometrage,M
Kilowatt,M
Kimm,S
Kimm,S
Kimmerchen,W
Kinderlämung,W
Kiné,M
Kiné,W
King,M
Kinnek,M
kinneklech,ADJ
Kinnekräich,S
Kinnekshaus,S
Kinnekswiss,W
Kinnigin,W
Kinnikshaff,S
Kinnikshaff,S
Kino,M
Kinoskeess,W
Kinoskomplex,M
Kinossall,M
Kiosk,M
Kippchen,W
kippen,"VRB, HV sinn"
Kirchen,S
Kirchen,S
Kirchermillen,S
Kirchermillen,S
Kirelshaff,S
Kirelshaff,S
Kirgis,M
kirgisesch,ADJ
Kirgisin,W
Kirgisistan,S
kiribatesch,ADJ
Kiribati,S
Kiribatier,M
Kiribatierin,W
Kisel,M
Kiselsteen,M
Kitsch,M
kitscheg,ADJ
Kittchen,M
Kittel,M
Kitten,SUBST
Kittianer,M
Kittianerin,W
kittianesch,ADJ
Kitzebuer,S
Kitzebuer,S
Kiwi,MW
Kiwwel,M
Klaatsch,M
Klaatsch,W
klaatschen,"VRB, HV hunn"
Klaatschert,M
Klabes,M
Klack,W
Kläckelchen,W
Klackespill,S
klaken,"VRB, HV hunn"
Klam,W
Klamer,W
klameren,"VRB, HV hunn"
klammen,"VRB, HV sinn"
Klammer,W
klammeren,"VRB, HV hunn"
Klang,M
Klank,M
Klap,W
klapen,"VRB, HV hunn"
Klapert,M
Klapp,W
Klapp,SUBST
Kläpp,W
klappen,"VRB, HV hunn"
Kläpper,M
Kläpperei,W
Klappjuegd,W
Klapplued,W
Klappstull,M
Kläranlag,W
klären,"VRB, HV hunn"
Klarinett,W
Klarinettist,M
Klarinettistin,W
Klärschlamm,M
Klass,W
Klassebescht,WS
Klassebeschten,M
Klassebuch,S
Klassefoto,W
klasséieren,"VRB, HV hunn"
Klassekomerod,M
Klassekomerodin,W
Klassement,S
Klassendelegéiert,W
Klassendelegéierten,M
Klasserees,W
Klassesall,M
klassesch,ADJ
Klassestrof,W
Klassifikatioun,W
